fileName,mode,time,pps,score,lines,pieces,finished,goal,timeStamp
2019_01_01_16_26_27.rep,LINE RACE,4864,1.3201728,0,41,108,True,40,2019-01-01T16-26-27
2019_01_01_16_28_38.rep,LINE RACE,4888,1.276857,0,41,105,True,40,2019-01-01T16-28-38
2019_01_01_16_31_36.rep,LINE RACE,4036,1.5315986,0,41,104,True,40,2019-01-01T16-31-36
2019_01_01_16_34_01.rep,LINE RACE,4110,1.4748114,0,40,102,False,40,2019-01-01T16-34-01
2019_01_01_16_41_54.rep,LINE RACE,4632,1.2956165,0,40,101,False,40,2019-01-01T16-41-54
2019_01_01_16_45_27.rep,LINE RACE,4984,1.2402167,0,40,104,False,40,2019-01-01T16-45-27
2019_01_01_16_47_01.rep,LINE RACE,4448,1.3492242,0,40,101,False,40,2019-01-01T16-47-01
2019_01_01_16_51_40.rep,LINE RACE,6897,0.9657773,0,41,112,True,40,2019-01-01T16-51-40
2019_01_01_16_53_14.rep,LINE RACE,4525,1.3527851,0,40,103,False,40,2019-01-01T16-53-14
2019_01_01_17_10_44.rep,LINE RACE,4459,1.4266487,0,40,107,False,40,2019-01-01T17-10-44
2019_01_01_17_12_02.rep,LINE RACE,2644,1.3615733,0,8,60,False,40,2019-01-01T17-12-02
2019_01_01_17_14_02.rep,LINE RACE,5320,1.1844332,0,40,106,False,40,2019-01-01T17-14-02
2019_01_01_17_16_27.rep,LINE RACE,5243,1.2018313,0,40,106,False,40,2019-01-01T17-16-27
2019_01_01_17_20_33.rep,MARATHON,12328,0.88578844,146276,56,182,False,150,2019-01-01T17-20-33
2019_01_01_17_28_10.rep,MARATHON,26159,0.88768256,370536,151,388,True,150,2019-01-01T17-28-10
2019_01_01_21_38_11.rep,LINE RACE,5232,1.1928885,0,41,105,True,40,2019-01-01T21-38-11
2019_01_01_21_38_29.rep,DIG RACE,256,1.1764706,0,6,6,None,None,2019-01-01T21-38-29
2019_01_02_16_19_31.rep,MARATHON,24509,0.93275666,385632,150,382,False,150,2019-01-02T16-19-31
2019_01_02_16_25_31.rep,LINE RACE,4459,1.3997308,0,40,105,False,40,2019-01-02T16-25-31
2019_01_02_16_29_00.rep,LINE RACE,3842,1.5777141,0,40,102,False,40,2019-01-02T16-29-00
2019_01_02_16_30_58.rep,LINE RACE,4280,1.4442626,0,40,104,False,40,2019-01-02T16-30-58
2019_01_02_16_32_41.rep,LINE RACE,4131,1.4527845,0,40,101,False,40,2019-01-02T16-32-41
2019_01_02_16_36_04.rep,LINE RACE,4067,1.4756517,0,40,101,False,40,2019-01-02T16-36-04
2019_01_02_16_37_24.rep,LINE RACE,4172,1.4672741,0,41,103,True,40,2019-01-02T16-37-24
2019_01_02_16_43_52.rep,LINE RACE,4117,1.4868804,0,40,103,False,40,2019-01-02T16-43-52
2019_01_02_16_46_08.rep,LINE RACE,4179,1.4648157,0,40,103,False,40,2019-01-02T16-46-08
2019_01_02_16_57_14.rep,LINE RACE,4080,1.5003678,0,40,103,False,40,2019-01-02T16-57-14
2019_01_02_16_59_31.rep,LINE RACE,4531,1.4039735,0,41,107,True,40,2019-01-02T16-59-31
2019_01_02_17_07_35.rep,LINE RACE,4199,1.4578371,0,40,103,False,40,2019-01-02T17-07-35
2019_01_02_17_11_19.rep,LINE RACE,4238,1.4444182,0,40,103,False,40,2019-01-02T17-11-19
2019_01_02_17_47_03.rep,LINE RACE,4434,1.3805549,0,40,103,False,40,2019-01-02T17-47-03
2019_01_02_18_04_47.rep,LINE RACE,4718,1.2974348,0,40,103,False,40,2019-01-02T18-04-47
2019_01_02_18_12_06.rep,LINE RACE,4518,1.3681647,0,40,104,False,40,2019-01-02T18-12-06
2019_01_02_18_18_55.rep,LINE RACE,4499,1.3739439,0,41,104,True,40,2019-01-02T18-18-55
2019_01_02_18_34_15.rep,LINE RACE,4650,1.3164121,0,40,103,False,40,2019-01-02T18-34-15
2019_01_02_18_35_41.rep,LINE RACE,4670,1.3750268,0,40,108,False,40,2019-01-02T18-35-41
2019_01_02_18_38_12.rep,LINE RACE,4071,1.4889435,0,40,102,False,40,2019-01-02T18-38-12
2019_01_02_18_40_52.rep,LINE RACE,4373,1.4135407,0,41,104,True,40,2019-01-02T18-40-52
2019_01_04_16_59_26.rep,LINE RACE,4585,1.3481675,0,40,104,False,40,2019-01-04T16-59-26
2019_01_04_17_03_53.rep,LINE RACE,4576,1.3508197,0,41,104,True,40,2019-01-04T17-03-53
2019_01_04_17_07_03.rep,LINE RACE,4497,1.3879004,0,40,105,False,40,2019-01-04T17-07-03
2019_01_04_17_11_28.rep,LINE RACE,4758,1.3117511,0,40,105,False,40,2019-01-04T17-11-28
2019_01_04_17_19_02.rep,LINE RACE,4475,1.3679035,0,40,103,False,40,2019-01-04T17-19-02
2019_01_04_17_29_21.rep,DIG CHALLENGE,4810,1.0977131,15,43,88,None,None,2019-01-04T17-29-21
2019_01_04_17_32_40.rep,DIG CHALLENGE,4824,1.0696517,16,42,86,None,None,2019-01-04T17-32-40
2019_01_04_17_34_47.rep,DIG CHALLENGE,5856,0.9836066,17,51,96,None,None,2019-01-04T17-34-47
2019_01_04_17_37_38.rep,LINE RACE,4029,1.5193645,0,40,103,False,40,2019-01-04T17-37-38
2019_01_04_17_39_37.rep,LINE RACE,4043,1.4992578,0,40,102,False,40,2019-01-04T17-39-37
2019_01_04_17_49_28.rep,LINE RACE,4381,1.3972603,0,40,103,False,40,2019-01-04T17-49-28
2019_01_04_17_54_47.rep,LINE RACE,4328,1.4005084,0,40,102,False,40,2019-01-04T17-54-47
2019_01_04_17_57_09.rep,LINE RACE,4727,1.2949641,0,40,103,False,40,2019-01-04T17-57-09
2019_01_04_18_57_38.rep,LINE RACE,12118,1.2725922,0,101,258,True,100,2019-01-04T18-57-38
2019_01_04_19_07_28.rep,LINE RACE,10313,1.4953452,0,100,258,False,100,2019-01-04T19-07-28
2019_01_04_19_35_06.rep,LINE RACE,2063,1.5421921,0,20,54,False,20,2019-01-04T19-35-06
2019_01_04_19_37_44.rep,LINE RACE,2244,1.3374944,0,20,51,False,20,2019-01-04T19-37-44
2019_01_04_19_38_36.rep,LINE RACE,2113,1.5909091,0,22,57,True,20,2019-01-04T19-38-36
2019_01_06_09_31_20.rep,MARATHON,4045,0.99381953,24780,10,67,False,150,2019-01-06T09-31-20
2019_01_06_09_41_17.rep,LINE RACE,1686,1.6014235,0,1,45,False,20,2019-01-06T09-41-17
2019_01_06_09_42_00.rep,LINE RACE,1961,1.7142857,0,20,57,False,20,2019-01-06T09-42-00
2019_01_06_09_48_21.rep,LINE RACE,3942,1.6138036,0,41,107,True,40,2019-01-06T09-48-21
2019_01_06_09_50_25.rep,LINE RACE,4251,1.44,0,40,103,False,40,2019-01-06T09-50-25
2019_01_06_09_53_46.rep,LINE RACE,4236,1.4734356,0,40,105,False,40,2019-01-06T09-53-46
2019_01_06_09_58_37.rep,LINE RACE,4751,1.3263158,0,40,106,False,40,2019-01-06T09-58-37
2019_01_06_10_01_25.rep,LINE RACE,3960,1.5610002,0,40,104,False,40,2019-01-06T10-01-25
2019_01_06_10_02_57.rep,LINE RACE,4166,1.4693878,0,40,103,False,40,2019-01-06T10-02-57
2019_01_06_10_04_25.rep,LINE RACE,4091,1.5110024,0,40,104,False,40,2019-01-06T10-04-25
2019_01_06_10_08_08.rep,LINE RACE,4313,1.4471244,0,40,105,False,40,2019-01-06T10-08-08
2019_01_06_10_10_14.rep,LINE RACE,4513,1.356383,0,40,103,False,40,2019-01-06T10-10-14
2019_01_06_10_12_57.rep,LINE RACE,4866,1.307297,0,41,107,True,40,2019-01-06T10-12-57
2019_01_06_10_16_08.rep,LINE RACE,4295,1.4392176,0,40,104,False,40,2019-01-06T10-16-08
2019_01_06_10_20_07.rep,LINE RACE,4359,1.4456172,0,40,106,False,40,2019-01-06T10-20-07
2019_01_06_13_18_49.rep,LINE RACE,4637,1.4236411,0,40,111,False,40,2019-01-06T13-18-49
2019_01_06_13_19_57.rep,LINE RACE,3717,1.3720742,0,20,85,False,40,2019-01-06T13-19-57
2019_01_06_13_23_03.rep,LINE RACE,4293,1.4538677,0,40,105,False,40,2019-01-06T13-23-03
2019_01_06_13_25_45.rep,LINE RACE,4085,1.4838394,0,40,102,False,40,2019-01-06T13-25-45
2019_01_06_13_30_10.rep,LINE RACE,4661,1.4420601,0,41,113,True,40,2019-01-06T13-30-10
2019_01_06_13_31_51.rep,LINE RACE,4293,1.4678471,0,41,106,True,40,2019-01-06T13-31-51
2019_01_06_13_33_37.rep,LINE RACE,4730,1.3575809,0,41,108,True,40,2019-01-06T13-33-37
2019_01_06_13_34_59.rep,LINE RACE,3906,1.5825864,0,40,104,False,40,2019-01-06T13-34-59
2019_01_06_13_36_26.rep,LINE RACE,4340,1.4934317,0,40,109,False,40,2019-01-06T13-36-26
2019_01_06_13_41_29.rep,LINE RACE,4680,1.3592649,0,40,107,False,40,2019-01-06T13-41-29
2019_01_06_13_44_00.rep,LINE RACE,3824,1.600837,0,40,103,False,40,2019-01-06T13-44-00
2019_01_06_13_46_39.rep,LINE RACE,4862,1.2713434,0,40,104,False,40,2019-01-06T13-46-39
2019_01_06_13_51_58.rep,LINE RACE,4580,1.4282595,0,41,110,True,40,2019-01-06T13-51-58
2019_01_06_13_54_12.rep,LINE RACE,4143,1.5210043,0,40,106,False,40,2019-01-06T13-54-12
2019_01_06_13_56_04.rep,LINE RACE,4388,1.4087075,0,40,104,False,40,2019-01-06T13-56-04
2019_01_06_14_06_12.rep,LINE RACE,3841,1.59375,0,40,103,False,40,2019-01-06T14-06-12
2019_01_06_19_14_49.rep,LINE RACE,4868,1.3437436,0,41,110,True,40,2019-01-06T19-14-49
2019_01_06_19_16_57.rep,LINE RACE,4247,1.4837494,0,40,106,False,40,2019-01-06T19-16-57
2019_01_06_19_21_30.rep,LINE RACE,4255,1.4245416,0,40,102,False,40,2019-01-06T19-21-30
2019_01_06_19_24_07.rep,LINE RACE,4528,1.4049039,0,41,107,True,40,2019-01-06T19-24-07
2019_01_06_19_25_45.rep,LINE RACE,3596,1.6689847,0,40,101,False,40,2019-01-06T19-25-45
2019_01_06_19_29_10.rep,LINE RACE,4252,1.4255469,0,40,102,False,40,2019-01-06T19-29-10
2019_01_06_19_31_20.rep,LINE RACE,4198,1.4724803,0,40,104,False,40,2019-01-06T19-31-20
2019_01_06_19_34_35.rep,LINE RACE,4626,1.3491892,0,40,105,False,40,2019-01-06T19-34-35
2019_01_06_19_36_24.rep,LINE RACE,4124,1.4989085,0,40,104,False,40,2019-01-06T19-36-24
2019_01_06_19_40_22.rep,LINE RACE,4470,1.3828597,0,40,104,False,40,2019-01-06T19-40-22
2019_01_06_19_43_12.rep,LINE RACE,4977,1.3263665,0,40,111,False,40,2019-01-06T19-43-12
2019_01_06_19_45_07.rep,LINE RACE,5048,1.2601546,0,42,107,True,40,2019-01-06T19-45-07
2019_01_06_19_46_27.rep,LINE RACE,4092,1.5399657,0,40,106,False,40,2019-01-06T19-46-27
2019_01_06_19_48_12.rep,LINE RACE,4374,1.3857764,0,40,102,False,40,2019-01-06T19-48-12
2019_01_06_19_50_49.rep,LINE RACE,4826,1.2683938,0,40,103,False,40,2019-01-06T19-50-49
2019_01_06_19_53_44.rep,LINE RACE,4549,1.3720317,0,40,105,False,40,2019-01-06T19-53-44
2019_01_06_19_55_30.rep,LINE RACE,4401,1.4318181,0,41,106,True,40,2019-01-06T19-55-30
2019_01_06_19_57_18.rep,LINE RACE,4485,1.3648528,0,40,103,False,40,2019-01-06T19-57-18
2019_01_07_16_01_29.rep,LINE RACE,4589,1.3339145,0,40,103,False,40,2019-01-07T16-01-29
2019_01_07_16_02_55.rep,LINE RACE,4663,1.3513514,0,40,106,False,40,2019-01-07T16-02-55
2019_01_07_16_04_11.rep,LINE RACE,4016,1.5093399,0,40,102,False,40,2019-01-07T16-04-11
2019_01_07_16_05_46.rep,LINE RACE,4752,1.4144391,0,41,113,True,40,2019-01-07T16-05-46
2019_01_07_16_07_27.rep,LINE RACE,5442,1.2791766,0,41,117,True,40,2019-01-07T16-07-27
2019_01_07_16_09_35.rep,LINE RACE,3947,1.5509377,0,40,103,False,40,2019-01-07T16-09-35
2019_01_07_16_11_07.rep,LINE RACE,4170,1.5111537,0,41,106,True,40,2019-01-07T16-11-07
2019_01_07_16_13_15.rep,LINE RACE,3923,1.5757266,0,40,104,False,40,2019-01-07T16-13-15
2019_01_07_16_17_00.rep,LINE RACE,4340,1.4657755,0,40,107,False,40,2019-01-07T16-17-00
2019_01_07_16_19_23.rep,LINE RACE,4582,1.3228552,0,40,102,False,40,2019-01-07T16-19-23
2019_01_07_16_21_16.rep,LINE RACE,4913,1.3436482,0,41,111,True,40,2019-01-07T16-21-16
2019_01_07_16_22_34.rep,LINE RACE,3804,1.6092559,0,40,103,False,40,2019-01-07T16-22-34
2019_01_07_16_24_45.rep,LINE RACE,4803,1.3744273,0,40,111,False,40,2019-01-07T16-24-45
2019_01_07_16_28_01.rep,LINE RACE,3931,1.5419847,0,40,102,False,40,2019-01-07T16-28-01
2019_01_07_16_30_39.rep,LINE RACE,4805,1.286428,0,40,104,False,40,2019-01-07T16-30-39
2019_01_07_16_33_25.rep,LINE RACE,4498,1.347565,0,40,102,False,40,2019-01-07T16-33-25
2019_01_07_16_36_45.rep,LINE RACE,3825,1.6161088,0,40,104,False,40,2019-01-07T16-36-45
2019_01_07_16_39_00.rep,LINE RACE,4403,1.4039073,0,40,104,False,40,2019-01-07T16-39-00
2019_01_07_16_41_04.rep,LINE RACE,3875,1.641714,0,41,107,True,40,2019-01-07T16-41-04
2019_01_07_16_44_07.rep,LINE RACE,4858,1.4082767,0,41,115,True,40,2019-01-07T16-44-07
2019_01_07_16_46_52.rep,LINE RACE,3997,1.5465466,0,40,104,False,40,2019-01-07T16-46-52
2019_01_07_16_48_33.rep,LINE RACE,4613,1.3269731,0,40,103,False,40,2019-01-07T16-48-33
2019_01_07_16_50_02.rep,LINE RACE,4344,1.4229795,0,41,104,True,40,2019-01-07T16-50-02
2019_01_07_16_53_05.rep,LINE RACE,4738,1.4059532,0,40,112,False,40,2019-01-07T16-53-05
2019_01_07_16_55_42.rep,LINE RACE,4277,1.4452759,0,40,104,False,40,2019-01-07T16-55-42
2019_01_07_16_58_34.rep,LINE RACE,4128,1.4974558,0,41,104,True,40,2019-01-07T16-58-34
2019_01_07_17_00_52.rep,LINE RACE,4077,1.5161923,0,41,104,True,40,2019-01-07T17-00-52
2019_01_07_17_21_58.rep,LINE RACE,5274,1.2175232,0,42,108,True,40,2019-01-07T17-21-58
2019_01_07_17_23_32.rep,LINE RACE,4999,1.2845138,0,41,108,True,40,2019-01-07T17-23-32
2019_01_07_17_24_50.rep,LINE RACE,4118,1.4865193,0,40,103,False,40,2019-01-07T17-24-50
2019_01_07_17_26_19.rep,LINE RACE,4470,1.3962855,0,41,105,True,40,2019-01-07T17-26-19
2019_01_07_17_27_49.rep,LINE RACE,3846,1.6072822,0,40,104,False,40,2019-01-07T17-27-49
2019_01_07_17_29_25.rep,LINE RACE,4258,1.5503876,0,40,111,False,40,2019-01-07T17-29-25
2019_01_07_17_31_14.rep,LINE RACE,4550,1.3849198,0,41,106,True,40,2019-01-07T17-31-14
2019_01_07_17_32_47.rep,LINE RACE,4505,1.4653641,0,40,111,False,40,2019-01-07T17-32-47
2019_01_07_17_34_26.rep,LINE RACE,4500,1.4003112,0,40,106,False,40,2019-01-07T17-34-26
2019_01_07_17_36_10.rep,LINE RACE,4651,1.3032258,0,40,102,False,40,2019-01-07T17-36-10
2019_01_07_17_37_52.rep,LINE RACE,4947,1.2252325,0,40,102,False,40,2019-01-07T17-37-52
2019_01_07_17_39_29.rep,LINE RACE,4803,1.3244481,0,40,107,False,40,2019-01-07T17-39-29
2019_01_07_17_41_36.rep,LINE RACE,4362,1.4308645,0,40,105,False,40,2019-01-07T17-41-36
2019_01_07_17_44_46.rep,LINE RACE,4924,1.2797076,0,40,106,False,40,2019-01-07T17-44-46
2019_01_07_17_48_17.rep,LINE RACE,4659,1.3525118,0,41,106,True,40,2019-01-07T17-48-17
2019_01_07_17_57_50.rep,GRADE MANIA,8351,0.71847683,3892,26,100,None,None,2019-01-07T17-57-50
2019_01_07_18_03_44.rep,GRADE MANIA,10722,0.7554561,6903,38,135,None,None,2019-01-07T18-03-44
2019_01_07_18_21_59.rep,GRADE MANIA,9449,0.66038734,5416,27,104,None,None,2019-01-07T18-21-59
2019_01_07_18_25_27.rep,GRADE MANIA,9412,0.6438589,3582,24,101,None,None,2019-01-07T18-25-27
2019_01_07_18_30_08.rep,GRADE MANIA,15926,0.6932061,9964,59,184,None,None,2019-01-07T18-30-08
2019_01_07_18_31_40.rep,GRADE MANIA,3967,0.7259894,644,4,48,None,None,2019-01-07T18-31-40
2019_01_07_18_39_00.rep,GRADE MANIA,14838,0.7116862,8759,55,176,None,None,2019-01-07T18-39-00
2019_01_07_18_47_30.rep,GRADE MANIA,16294,0.72173804,11337,65,196,None,None,2019-01-07T18-47-30
2019_01_07_18_49_57.rep,GRADE MANIA,5462,0.75796413,1073,13,69,None,None,2019-01-07T18-49-57
2019_01_07_18_52_51.rep,GRADE MANIA,9539,0.74221617,4739,31,118,None,None,2019-01-07T18-52-51
2019_01_07_18_55_16.rep,GRADE MANIA,5600,0.7607143,3340,18,71,None,None,2019-01-07T18-55-16
2019_01_07_19_03_05.rep,LINE RACE,4266,1.4067996,0,40,101,False,40,2019-01-07T19-03-05
2019_01_07_19_08_39.rep,LINE RACE,6731,0.9806835,0,43,111,True,40,2019-01-07T19-08-39
2019_01_08_19_03_08.rep,MARATHON,7471,0.92357117,89276,29,115,False,150,2019-01-08T19-03-08
2019_01_08_19_10_31.rep,MARATHON,25107,0.9272684,412530,150,389,False,150,2019-01-08T19-10-31
2019_01_08_21_23_43.rep,MARATHON,14548,0.47016773,11082,29,114,False,150,2019-01-08T21-23-43
2019_01_08_21_31_40.rep,LINE RACE,12417,0.512201,0,28,106,False,40,2019-01-08T21-31-40
2019_01_08_21_35_32.rep,LINE RACE,8727,0.7082283,0,40,104,False,40,2019-01-08T21-35-32
2019_01_09_16_07_47.rep,MARATHON,20122,0.5069079,31802,54,170,False,150,2019-01-09T16-07-47
2019_01_09_16_20_04.rep,MARATHON,35430,0.66553766,198927,140,393,False,150,2019-01-09T16-20-04
2019_01_09_16_24_45.rep,LINE RACE,8784,0.68996924,0,40,102,False,40,2019-01-09T16-24-45
2019_01_09_16_27_21.rep,LINE RACE,6855,0.90166324,0,40,104,False,40,2019-01-09T16-27-21
2019_01_09_16_56_49.rep,LINE RACE,7830,0.8583472,0,40,113,False,40,2019-01-09T16-56-49
2019_01_09_19_05_01.rep,LINE RACE,6910,0.92922276,0,40,108,False,40,2019-01-09T19-05-01
2019_01_09_19_07_23.rep,LINE RACE,7615,0.8825847,0,42,113,True,40,2019-01-09T19-07-23
2019_01_09_21_35_43.rep,LINE RACE,6420,0.93472505,0,40,101,False,40,2019-01-09T21-35-43
2019_01_09_21_38_12.rep,LINE RACE,6208,0.98598355,0,40,103,False,40,2019-01-09T21-38-12
2019_01_09_21_44_54.rep,LINE RACE,6748,0.89817697,0,40,102,False,40,2019-01-09T21-44-54
2019_01_09_21_54_36.rep,LINE RACE,7104,0.92918485,0,40,111,False,40,2019-01-09T21-54-36
2019_01_10_17_44_33.rep,DIG RACE,2689,0.9375,0,25,43,None,None,2019-01-10T17-44-33
2019_01_10_17_48_19.rep,DIG RACE,1400,0.9006433,0,17,22,None,None,2019-01-10T17-48-19
2019_01_10_17_51_02.rep,DIG RACE,3070,0.9188661,0,22,48,None,None,2019-01-10T17-51-02
2019_01_10_17_53_13.rep,DIG RACE,3128,1.0361369,0,30,55,None,None,2019-01-10T17-53-13
2019_01_10_18_04_46.rep,GRADE MANIA,13150,0.6387833,4600,40,140,None,None,2019-01-10T18-04-46
2019_01_10_18_10_44.rep,GRADE MANIA,19790,0.59423953,6681,64,196,None,None,2019-01-10T18-10-44
2019_01_10_18_38_55.rep,GRADE MANIA,12183,0.6402364,5659,42,130,None,None,2019-01-10T18-38-55
2019_01_10_18_43_02.rep,GRADE MANIA,13065,0.6613088,7460,47,144,None,None,2019-01-10T18-43-02
2019_01_10_18_48_51.rep,GRADE MANIA,17587,0.6618525,6837,63,194,None,None,2019-01-10T18-48-51
2019_01_10_19_02_33.rep,GRADE MANIA,10260,0.71929824,4247,37,123,None,None,2019-01-10T19-02-33
2019_01_10_19_09_24.rep,GRADE MANIA,9924,0.6892382,4184,30,114,None,None,2019-01-10T19-09-24
2019_01_10_19_15_10.rep,GRADE MANIA,19554,0.7118748,13144,78,232,None,None,2019-01-10T19-15-10
2019_01_10_19_18_44.rep,GRADE MANIA,11768,0.6832087,4305,39,134,None,None,2019-01-10T19-18-44
2019_01_11_18_11_48.rep,LINE RACE,6062,1.029533,0,41,105,True,40,2019-01-11T18-11-48
2019_01_11_18_18_30.rep,LINE RACE,5571,1.1095153,0,40,104,False,40,2019-01-11T18-18-30
2019_01_11_18_22_11.rep,LINE RACE,5138,1.1913568,0,40,103,False,40,2019-01-11T18-22-11
2019_01_11_18_24_35.rep,LINE RACE,5370,1.1287018,0,40,102,False,40,2019-01-11T18-24-35
2019_01_11_18_31_51.rep,LINE RACE,5670,1.0795555,0,40,103,False,40,2019-01-11T18-31-51
2019_01_11_18_33_36.rep,LINE RACE,5393,1.1238872,0,40,102,False,40,2019-01-11T18-33-36
2019_01_11_18_35_22.rep,LINE RACE,5621,1.0782918,0,40,102,False,40,2019-01-11T18-35-22
2019_01_12_17_04_24.rep,LINE RACE,5754,1.1263689,0,40,109,False,40,2019-01-12T17-04-24
2019_01_12_17_11_46.rep,LINE RACE,6567,0.96862626,0,42,107,True,40,2019-01-12T17-11-46
2019_01_12_17_13_28.rep,LINE RACE,5535,1.116733,0,40,104,False,40,2019-01-12T17-13-28
2019_01_12_17_16_41.rep,LINE RACE,5848,1.0466906,0,40,103,False,40,2019-01-12T17-16-41
2019_01_12_17_20_50.rep,LINE RACE,5637,1.1071682,0,41,105,True,40,2019-01-12T17-20-50
2019_01_12_17_22_35.rep,LINE RACE,4769,1.2709732,0,40,102,False,40,2019-01-12T17-22-35
2019_01_12_17_24_23.rep,LINE RACE,5834,1.1417795,0,40,112,False,40,2019-01-12T17-24-23
2019_01_12_17_29_37.rep,LINE RACE,5475,1.1508951,0,40,106,False,40,2019-01-12T17-29-37
2019_01_12_17_33_32.rep,LINE RACE,4707,1.2749681,0,40,101,False,40,2019-01-12T17-33-32
2019_01_12_17_43_52.rep,LINE RACE,5672,1.1214954,0,41,107,True,40,2019-01-12T17-43-52
2019_01_13_09_18_15.rep,COMBO RACE,2387,1.0310142,0,40,42,None,None,2019-01-13T09-18-15
2019_01_13_09_20_58.rep,COMBO RACE,2232,1.0757508,0,40,41,None,None,2019-01-13T09-20-58
2019_01_13_09_22_31.rep,COMBO RACE,2455,1.0757946,0,40,45,None,None,2019-01-13T09-22-31
2019_01_13_09_25_52.rep,COMBO RACE,2934,0.85918856,0,40,43,None,None,2019-01-13T09-25-52
2019_01_13_09_26_34.rep,COMBO RACE,1940,1.2068076,0,40,40,None,None,2019-01-13T09-26-34
2019_01_13_09_30_43.rep,COMBO RACE,2827,0.9129512,0,40,44,None,None,2019-01-13T09-30-43
2019_01_13_09_32_14.rep,COMBO RACE,2284,1.1563731,0,40,45,None,None,2019-01-13T09-32-14
2019_01_13_09_37_42.rep,LINE RACE,5330,1.1484331,0,41,103,True,40,2019-01-13T09-37-42
2019_01_13_09_39_47.rep,LINE RACE,5501,1.1236364,0,40,104,False,40,2019-01-13T09-39-47
2019_01_13_09_41_43.rep,LINE RACE,4771,1.2578616,0,40,101,False,40,2019-01-13T09-41-43
2019_01_13_09_51_53.rep,GRADE MANIA,19819,0.6993289,14624,79,231,None,None,2019-01-13T09-51-53
2019_01_13_10_20_58.rep,GRADE MANIA,9831,0.683552,5667,31,112,None,None,2019-01-13T10-20-58
2019_01_13_10_56_35.rep,GRADE MANIA,15775,0.696038,6344,58,183,None,None,2019-01-13T10-56-35
2019_01_13_11_00_34.rep,GRADE MANIA,4619,0.5975319,11716,60,46,None,None,2019-01-13T11-00-34
2019_01_13_11_03_44.rep,GRADE MANIA,2086,0.63279,3360,22,22,None,None,2019-01-13T11-03-44
2019_01_13_11_05_00.rep,GRADE MANIA,2791,0.6019348,6050,32,28,None,None,2019-01-13T11-05-00
2019_01_13_11_07_20.rep,GRADE MANIA,4118,0.568237,14450,48,39,None,None,2019-01-13T11-07-20
2019_01_13_11_08_19.rep,GRADE MANIA,1631,0.4782342,622,8,13,None,None,2019-01-13T11-08-19
2019_01_13_19_20_03.rep,GRADE MANIA,10714,0.70001864,4591,34,125,None,None,2019-01-13T19-20-03
2019_01_13_19_24_41.rep,GRADE MANIA,5577,0.6562668,482,10,61,None,None,2019-01-13T19-24-41
2019_01_13_19_33_14.rep,GRADE MANIA,19750,0.75949365,14089,85,250,None,None,2019-01-13T19-33-14
2019_01_13_19_39_02.rep,GRADE MANIA,18403,0.78248113,20572,82,240,None,None,2019-01-13T19-39-02
2019_01_13_19_42_28.rep,GRADE MANIA,10398,0.7386036,6879,38,128,None,None,2019-01-13T19-42-28
2019_01_13_21_00_23.rep,LINE RACE,5391,1.1576995,0,40,105,False,40,2019-01-13T21-00-23
2019_01_13_21_04_25.rep,LINE RACE,5244,1.1558268,0,40,102,False,40,2019-01-13T21-04-25
2019_01_13_21_10_57.rep,LINE RACE,5300,1.143612,0,40,102,False,40,2019-01-13T21-10-57
2019_01_14_16_36_38.rep,LINE RACE,5086,1.2035398,0,40,103,False,40,2019-01-14T16-36-38
2019_01_14_16_38_24.rep,LINE RACE,5157,1.1986035,0,40,104,False,40,2019-01-14T16-38-24
2019_01_14_16_44_49.rep,LINE RACE,5442,1.2019849,0,40,110,False,40,2019-01-14T16-44-49
2019_01_14_16_47_35.rep,LINE RACE,5224,1.1717404,0,40,103,False,40,2019-01-14T16-47-35
2019_01_14_16_53_44.rep,LINE RACE,5391,1.1243043,0,40,102,False,40,2019-01-14T16-53-44
2019_01_15_16_45_53.rep,LINE RACE,3762,1.6272268,0,40,103,False,40,2019-01-15T16-45-53
2019_01_15_16_47_34.rep,LINE RACE,4756,1.400631,0,41,112,True,40,2019-01-15T16-47-34
2019_01_15_16_49_19.rep,LINE RACE,4524,1.3928808,0,40,106,False,40,2019-01-15T16-49-19
2019_01_15_22_02_07.rep,GRADE MANIA,16144,0.802775,14973,70,216,None,None,2019-01-15T22-02-07
2019_01_15_22_06_41.rep,GRADE MANIA,16175,0.7789799,11929,69,210,None,None,2019-01-15T22-06-41
2019_01_15_22_12_11.rep,GRADE MANIA,14778,0.8038977,13442,64,198,None,None,2019-01-15T22-12-11
2019_01_15_22_16_31.rep,GRADE MANIA,15279,0.8128804,10317,68,207,None,None,2019-01-15T22-16-31
2019_01_15_22_18_26.rep,GRADE MANIA,3078,0.5847953,4672,36,30,None,None,2019-01-15T22-18-26
2019_01_15_22_19_19.rep,GRADE MANIA,2733,0.6586169,5170,36,30,None,None,2019-01-15T22-19-19
2019_01_15_22_19_41.rep,GRADE MANIA,908,0.5947136,186,4,9,None,None,2019-01-15T22-19-41
2019_01_15_22_20_15.rep,GRADE MANIA,1831,0.62261057,3780,18,19,None,None,2019-01-15T22-20-15
2019_01_15_22_21_04.rep,GRADE MANIA,748,0.64171124,420,4,8,None,None,2019-01-15T22-21-04
2019_01_15_22_21_28.rep,GRADE MANIA,1216,0.5427632,138,4,11,None,None,2019-01-15T22-21-28
2019_01_15_22_22_02.rep,GRADE MANIA,1803,0.6322795,2810,18,19,None,None,2019-01-15T22-22-02
